frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3
470,7/13/17 5:57,5:57:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6735,0,0,0,,,,,6735,0,0,0,6735,0,0,0,684,745,980,1180,484,745,980,1180
471,7/13/17 5:57,5:57:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6750,0,0,0,,,,,6750,0,0,0,6750,0,0,0,684,745,980,1180,484,745,980,1180
472,7/13/17 5:57,5:57:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6765,0,0,0,,,,,6765,0,0,0,6765,0,0,0,684,745,980,1180,484,745,980,1180
473,7/13/17 5:58,5:58:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6780,0,0,0,,,,,6780,0,0,0,6780,0,0,0,684,745,980,1180,484,745,980,1180
474,7/13/17 5:58,5:58:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6795,0,0,0,,,,,6795,0,0,0,6795,0,0,0,684,745,980,1180,484,745,980,1180
475,7/13/17 5:58,5:58:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6810,0,0,0,,,,,6810,0,0,0,6810,0,0,0,684,745,980,1180,484,745,980,1180
476,7/13/17 5:58,5:58:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6825,0,0,0,,,,,6825,0,0,0,6825,0,0,0,684,745,980,1180,484,745,980,1180
477,7/13/17 5:59,5:59:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6840,0,0,0,,,,,6840,0,0,0,6840,0,0,0,684,745,980,1180,484,745,980,1180
478,7/13/17 5:59,5:59:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6855,0,0,0,,,,,6855,0,0,0,6855,0,0,0,684,745,980,1180,484,745,980,1180
479,7/13/17 5:59,5:59:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6870,0,0,0,,,,,6870,0,0,0,6870,0,0,0,684,745,980,1180,484,745,980,1180
480,7/13/17 5:59,5:59:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6885,0,0,0,,,,,6885,0,0,0,6885,0,0,0,684,745,980,1180,484,745,980,1180
481,7/13/17 6:00,6:00:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6900,0,0,0,,,,,6900,0,0,0,6900,0,0,0,684,745,980,1180,484,745,980,1180
482,7/13/17 6:00,6:00:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6915,0,0,0,,,,,6915,0,0,0,6915,0,0,0,684,745,980,1180,484,745,980,1180
483,7/13/17 6:00,6:00:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6930,0,0,0,,,,,6930,0,0,0,6930,0,0,0,684,745,980,1180,484,745,980,1180
484,7/13/17 6:00,6:00:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6945,0,0,0,,,,,6945,0,0,0,6945,0,0,0,684,745,980,1180,484,745,980,1180
485,7/13/17 6:01,6:01:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6960,0,0,0,,,,,6960,0,0,0,6960,0,0,0,684,745,980,1180,484,745,980,1180
486,7/13/17 6:01,6:01:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6975,0,0,0,,,,,6975,0,0,0,6975,0,0,0,684,745,980,1180,484,745,980,1180
487,7/13/17 6:01,6:01:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,6990,0,0,0,,,,,6990,0,0,0,6990,0,0,0,684,745,980,1180,484,745,980,1180
488,7/13/17 6:01,6:01:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7005,0,0,0,,,,,7005,0,0,0,7005,0,0,0,684,745,980,1180,484,745,980,1180
489,7/13/17 6:02,6:02:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7020,0,0,0,,,,,7020,0,0,0,7020,0,0,0,684,745,980,1180,484,745,980,1180
490,7/13/17 6:02,6:02:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7035,0,0,0,,,,,7035,0,0,0,7035,0,0,0,684,745,980,1180,484,745,980,1180
491,7/13/17 6:02,6:02:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7050,0,0,0,,,,,7050,0,0,0,7050,0,0,0,684,745,980,1180,484,745,980,1180
492,7/13/17 6:02,6:02:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7065,0,0,0,,,,,7065,0,0,0,7065,0,0,0,684,745,980,1180,484,745,980,1180
493,7/13/17 6:03,6:03:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7080,0,0,0,,,,,7080,0,0,0,7080,0,0,0,684,745,980,1180,484,745,980,1180
494,7/13/17 6:03,6:03:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7095,0,0,0,,,,,7095,0,0,0,7095,0,0,0,684,745,980,1180,484,745,980,1180
495,7/13/17 6:03,6:03:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7110,0,0,0,,,,,7110,0,0,0,7110,0,0,0,684,745,980,1180,484,745,980,1180
496,7/13/17 6:03,6:03:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7125,0,0,0,,,,,7125,0,0,0,7125,0,0,0,684,745,980,1180,484,745,980,1180
497,7/13/17 6:04,6:04:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7140,0,0,0,,,,,7140,0,0,0,7140,0,0,0,684,745,980,1180,484,745,980,1180
498,7/13/17 6:04,6:04:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7155,0,0,0,,,,,7155,0,0,0,7155,0,0,0,684,745,980,1180,484,745,980,1180
499,7/13/17 6:04,6:04:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7170,0,0,0,,,,,7170,0,0,0,7170,0,0,0,684,745,980,1180,484,745,980,1180
500,7/13/17 6:04,6:04:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7185,0,0,0,,,,,7185,0,0,0,7185,0,0,0,684,745,980,1180,484,745,980,1180
501,7/13/17 6:05,6:05:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7200,0,0,0,,,,,7200,0,0,0,7200,0,0,0,684,745,980,1180,484,745,980,1180
502,7/13/17 6:05,6:05:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7215,0,0,0,,,,,7215,0,0,0,7215,0,0,0,684,745,980,1180,484,745,980,1180
503,7/13/17 6:05,6:05:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7230,0,0,0,,,,,7230,0,0,0,7230,0,0,0,684,745,980,1180,484,745,980,1180
504,7/13/17 6:05,6:05:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7245,0,0,0,,,,,7245,0,0,0,7245,0,0,0,684,745,980,1180,484,745,980,1180
505,7/13/17 6:06,6:06:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7260,0,0,0,,,,,7260,0,0,0,7260,0,0,0,684,745,980,1180,484,745,980,1180
506,7/13/17 6:06,6:06:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7275,0,0,0,,,,,7275,0,0,0,7275,0,0,0,684,745,980,1180,484,745,980,1180
507,7/13/17 6:06,6:06:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7290,0,0,0,,,,,7290,0,0,0,7290,0,0,0,684,745,980,1180,484,745,980,1180
508,7/13/17 6:06,6:06:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7305,0,0,0,,,,,7305,0,0,0,7305,0,0,0,684,745,980,1180,484,745,980,1180
509,7/13/17 6:07,6:07:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7320,0,0,0,,,,,7320,0,0,0,7320,0,0,0,684,745,980,1180,484,745,980,1180
510,7/13/17 6:07,6:07:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7335,0,0,0,,,,,7335,0,0,0,7335,0,0,0,684,745,980,1180,484,745,980,1180
511,7/13/17 6:07,6:07:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7350,0,0,0,,,,,7350,0,0,0,7350,0,0,0,684,745,980,1180,484,745,980,1180
512,7/13/17 6:07,6:07:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7365,0,0,0,,,,,7365,0,0,0,7365,0,0,0,684,745,980,1180,484,745,980,1180
513,7/13/17 6:08,6:08:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7380,0,0,0,,,,,7380,0,0,0,7380,0,0,0,684,745,980,1180,484,745,980,1180
514,7/13/17 6:08,6:08:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7395,0,0,0,,,,,7395,0,0,0,7395,0,0,0,684,745,980,1180,484,745,980,1180
515,7/13/17 6:08,6:08:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7410,0,0,0,,,,,7410,0,0,0,7410,0,0,0,684,745,980,1180,484,745,980,1180
516,7/13/17 6:08,6:08:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7425,0,0,0,,,,,7425,0,0,0,7425,0,0,0,684,745,980,1180,484,745,980,1180
517,7/13/17 6:09,6:09:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7440,0,0,0,,,,,7440,0,0,0,7440,0,0,0,684,745,980,1180,484,745,980,1180
518,7/13/17 6:09,6:09:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7455,0,0,0,,,,,7455,0,0,0,7455,0,0,0,684,745,980,1180,484,745,980,1180
519,7/13/17 6:09,6:09:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7470,0,0,0,,,,,7470,0,0,0,7470,0,0,0,684,745,980,1180,484,745,980,1180
520,7/13/17 6:09,6:09:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7485,0,0,0,,,,,7485,0,0,0,7485,0,0,0,684,745,980,1180,484,745,980,1180
521,7/13/17 6:10,6:10:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7500,0,0,0,,,,,7500,0,0,0,7500,0,0,0,684,745,980,1180,484,745,980,1180
522,7/13/17 6:10,6:10:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7515,0,0,0,,,,,7515,0,0,0,7515,0,0,0,684,745,980,1180,484,745,980,1180
523,7/13/17 6:10,6:10:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7530,0,0,0,,,,,7530,0,0,0,7530,0,0,0,684,745,980,1180,484,745,980,1180
524,7/13/17 6:10,6:10:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7545,0,0,0,,,,,7545,0,0,0,7545,0,0,0,684,745,980,1180,484,745,980,1180
525,7/13/17 6:11,6:11:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7560,0,0,0,,,,,7560,0,0,0,7560,0,0,0,684,745,980,1180,484,745,980,1180
526,7/13/17 6:11,6:11:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7575,0,0,0,,,,,7575,0,0,0,7575,0,0,0,684,745,980,1180,484,745,980,1180
527,7/13/17 6:11,6:11:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7590,0,0,0,,,,,7590,0,0,0,7590,0,0,0,684,745,980,1180,484,745,980,1180
528,7/13/17 6:11,6:11:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7605,0,0,0,,,,,7605,0,0,0,7605,0,0,0,684,745,980,1180,484,745,980,1180
529,7/13/17 6:12,6:12:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7620,0,0,0,,,,,7620,0,0,0,7620,0,0,0,684,745,980,1180,484,745,980,1180
530,7/13/17 6:12,6:12:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7635,0,0,0,,,,,7635,0,0,0,7635,0,0,0,684,745,980,1180,484,745,980,1180
531,7/13/17 6:12,6:12:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7650,0,0,0,,,,,7650,0,0,0,7650,0,0,0,684,745,980,1180,484,745,980,1180
532,7/13/17 6:12,6:12:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7665,0,0,0,,,,,7665,0,0,0,7665,0,0,0,684,745,980,1180,484,745,980,1180
533,7/13/17 6:13,6:13:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7680,0,0,0,,,,,7680,0,0,0,7680,0,0,0,684,745,980,1180,484,745,980,1180
534,7/13/17 6:13,6:13:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7695,0,0,0,,,,,7695,0,0,0,7695,0,0,0,684,745,980,1180,484,745,980,1180
535,7/13/17 6:13,6:13:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7710,0,0,0,,,,,7710,0,0,0,7710,0,0,0,684,745,980,1180,484,745,980,1180
536,7/13/17 6:13,6:13:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7725,0,0,0,,,,,7725,0,0,0,7725,0,0,0,684,745,980,1180,484,745,980,1180
537,7/13/17 6:14,6:14:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7740,0,0,0,,,,,7740,0,0,0,7740,0,0,0,684,745,980,1180,484,745,980,1180
538,7/13/17 6:14,6:14:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7755,0,0,0,,,,,7755,0,0,0,7755,0,0,0,684,745,980,1180,484,745,980,1180
539,7/13/17 6:14,6:14:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7770,0,0,0,,,,,7770,0,0,0,7770,0,0,0,684,745,980,1180,484,745,980,1180
540,7/13/17 6:14,6:14:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7785,0,0,0,,,,,7785,0,0,0,7785,0,0,0,684,745,980,1180,484,745,980,1180
541,7/13/17 6:15,6:15:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7800,0,0,0,,,,,7800,0,0,0,7800,0,0,0,684,745,980,1180,484,745,980,1180
542,7/13/17 6:15,6:15:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7815,0,0,0,,,,,7815,0,0,0,7815,0,0,0,684,745,980,1180,484,745,980,1180
543,7/13/17 6:15,6:15:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7830,0,0,0,,,,,7830,0,0,0,7830,0,0,0,684,745,980,1180,484,745,980,1180
544,7/13/17 6:15,6:15:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7845,0,0,0,,,,,7845,0,0,0,7845,0,0,0,684,745,980,1180,484,745,980,1180
545,7/13/17 6:16,6:16:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7860,0,0,0,,,,,7860,0,0,0,7860,0,0,0,684,745,980,1180,484,745,980,1180
546,7/13/17 6:16,6:16:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7875,0,0,0,,,,,7875,0,0,0,7875,0,0,0,684,745,980,1180,484,745,980,1180
547,7/13/17 6:16,6:16:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7890,0,0,0,,,,,7890,0,0,0,7890,0,0,0,684,745,980,1180,484,745,980,1180
548,7/13/17 6:16,6:16:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7905,0,0,0,,,,,7905,0,0,0,7905,0,0,0,684,745,980,1180,484,745,980,1180
549,7/13/17 6:17,6:17:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7920,0,0,0,,,,,7920,0,0,0,7920,0,0,0,684,745,980,1180,484,745,980,1180
550,7/13/17 6:17,6:17:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7935,0,0,0,,,,,7935,0,0,0,7935,0,0,0,684,745,980,1180,484,745,980,1180
551,7/13/17 6:17,6:17:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7950,0,0,0,,,,,7950,0,0,0,7950,0,0,0,684,745,980,1180,484,745,980,1180
552,7/13/17 6:17,6:17:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7965,0,0,0,,,,,7965,0,0,0,7965,0,0,0,684,745,980,1180,484,745,980,1180
553,7/13/17 6:18,6:18:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7980,0,0,0,,,,,7980,0,0,0,7980,0,0,0,684,745,980,1180,484,745,980,1180
554,7/13/17 6:18,6:18:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,7995,0,0,0,,,,,7995,0,0,0,7995,0,0,0,684,745,980,1180,484,745,980,1180
555,7/13/17 6:18,6:18:30,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,8010,0,0,0,,,,,8010,0,0,0,8010,0,0,0,684,745,980,1180,484,745,980,1180
556,7/13/17 6:18,6:18:45,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,8025,0,0,0,,,,,8025,0,0,0,8025,0,0,0,684,745,980,1180,484,745,980,1180
557,7/13/17 6:19,6:19:00,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,8040,0,0,0,,,,,8040,0,0,0,8040,0,0,0,684,745,980,1180,484,745,980,1180
558,7/13/17 6:19,6:19:15,0,0,0,0,0,0,0,0,75.10%,0.00%,0.00%,0.00%,18.78%,81.22%,0.75,3.25,1,1,0,1,75.10%,24.90%,0.00%,75.10%,8055,0,0,0,,,,,8055,0,0,0,8055,0,0,0,684,745,980,1180,482,745,980,1180
