frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3,,,,,,,,,,,,,,,,,
554,7/10/17 14:33,14:33:15,0,0,0,0,0,0,0,0,86.38%,0.00%,94.77%,0.00%,45.29%,54.71%,1.81,2.19,2,1,0,4,90.57%,9.43%,0.00%,90.57%,8295,0,8295,0,,,,,8295,5730,8295,6960,8295,5730,8295,6960,515,530,1240,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
555,7/10/17 14:33,14:33:30,0,0,0,0,0,0,0,0,86.38%,0.00%,94.77%,0.00%,45.29%,54.71%,1.81,2.19,2,1,0,4,90.57%,9.43%,0.00%,90.57%,8310,0,8310,0,,,,,8310,5730,8310,6960,8310,5730,8310,6960,515,530,1240,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
556,7/10/17 14:33,14:33:45,0,0,0,0,0,0,0,0,86.38%,0.00%,94.77%,0.00%,45.29%,54.71%,1.81,2.19,2,1,0,4,90.57%,9.43%,0.00%,90.57%,8325,0,8325,0,,,,,8325,5730,8325,6960,8325,5730,8325,6960,515,530,1240,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
557,7/10/17 14:34,14:34:00,0,0,0,0,0,0,0,0,86.38%,0.00%,94.77%,0.00%,45.29%,54.71%,1.81,2.19,2,1,0,4,90.57%,9.43%,0.00%,90.57%,8340,0,8340,0,,,,,8340,5730,8340,6960,8340,5730,8340,6960,515,530,1240,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
558,7/10/17 14:34,14:34:15,0,0,0,0,0,0,0,0,86.96%,0.00%,94.77%,0.00%,45.43%,54.57%,1.82,2.18,2,1,0,4,90.86%,9.14%,0.00%,90.86%,8355,0,8355,0,,,,,8355,5730,8355,6960,8355,5730,8355,6960,517,530,1240,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
559,7/10/17 14:34,14:34:30,0,0,0,0,0,0,0,0,86.38%,0.00%,94.77%,0.00%,45.29%,54.71%,1.81,2.19,2,1,0,4,90.57%,9.43%,0.00%,90.57%,8370,0,8370,0,,,,,8370,5730,8370,6960,8370,5730,8370,6960,515,530,1240,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
560,7/10/17 14:34,14:34:45,0,0,0,0,0,0,0,0,86.38%,0.00%,94.77%,0.00%,45.29%,54.71%,1.81,2.19,2,1,0,4,90.57%,9.43%,0.00%,90.57%,8385,0,8385,0,,,,,8385,5730,8385,6960,8385,5730,8385,6960,515,530,1240,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
561,7/10/17 14:35,14:35:00,0,0,0,0,0,0,0,0,86.38%,0.00%,94.77%,0.00%,45.29%,54.71%,1.81,2.19,2,1,0,4,90.57%,9.43%,0.00%,90.57%,8400,0,8400,0,,,,,8400,5730,8400,6960,8400,5730,8400,6960,515,530,1240,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
562,7/10/17 14:35,14:35:15,0,0,0,0,0,0,0,0,86.38%,0.00%,94.77%,0.00%,45.29%,54.71%,1.81,2.19,2,1,0,4,90.57%,9.43%,0.00%,90.57%,8415,0,8415,0,,,,,8415,5730,8415,6960,8415,5730,8415,6960,515,530,1240,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
563,7/10/17 14:35,14:35:30,0,0,0,0,0,0,0,0,86.38%,0.00%,94.46%,0.00%,45.21%,54.79%,1.81,2.19,2,1,0,4,90.42%,9.58%,0.00%,90.42%,8430,0,8430,0,,,,,8430,5730,8430,6960,8430,5730,8430,6960,515,530,1239,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
564,7/10/17 14:35,14:35:45,0,0,0,0,0,0,0,0,86.38%,0.00%,94.46%,0.00%,45.21%,54.79%,1.81,2.19,2,1,0,4,90.42%,9.58%,0.00%,90.42%,8445,0,8445,0,,,,,8445,5730,8445,6960,8445,5730,8445,6960,515,530,1239,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
565,7/10/17 14:36,14:36:00,0,0,0,0,0,0,0,0,86.38%,0.00%,94.46%,0.00%,45.21%,54.79%,1.81,2.19,2,1,0,4,90.42%,9.58%,0.00%,90.42%,8460,0,8460,0,,,,,8460,5730,8460,6960,8460,5730,8460,6960,515,530,1239,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
566,7/10/17 14:36,14:36:15,0,0,0,0,0,0,0,0,86.38%,0.00%,94.46%,0.00%,45.21%,54.79%,1.81,2.19,2,1,0,4,90.42%,9.58%,0.00%,90.42%,8475,0,8475,0,,,,,8475,5730,8475,6960,8475,5730,8475,6960,515,530,1239,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
567,7/10/17 14:36,14:36:30,0,0,0,0,0,0,0,0,86.38%,0.00%,94.46%,0.00%,45.21%,54.79%,1.81,2.19,2,1,0,4,90.42%,9.58%,0.00%,90.42%,8490,0,8490,0,,,,,8490,5730,8490,6960,8490,5730,8490,6960,515,530,1239,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
568,7/10/17 14:36,14:36:45,0,0,0,0,0,0,0,0,86.38%,0.00%,94.46%,0.00%,45.21%,54.79%,1.81,2.19,2,1,0,4,90.42%,9.58%,0.00%,90.42%,8505,0,8505,0,,,,,8505,5730,8505,6960,8505,5730,8505,6960,515,530,1239,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
569,7/10/17 14:37,14:37:00,0,0,0,0,0,0,0,0,86.38%,0.00%,94.46%,0.00%,45.21%,54.79%,1.81,2.19,2,1,0,4,90.42%,9.58%,0.00%,90.42%,8520,0,8520,0,,,,,8520,5730,8520,6960,8520,5730,8520,6960,515,530,1239,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
570,7/10/17 14:37,14:37:15,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8535,0,8535,0,,,,,8535,5730,8535,6960,8535,5730,8535,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
571,7/10/17 14:37,14:37:30,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8550,0,8550,0,,,,,8550,5730,8550,6960,8550,5730,8550,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
572,7/10/17 14:37,14:37:45,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8565,0,8565,0,,,,,8565,5730,8565,6960,8565,5730,8565,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
573,7/10/17 14:38,14:38:00,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8580,0,8580,0,,,,,8580,5730,8580,6960,8580,5730,8580,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
574,7/10/17 14:38,14:38:15,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8595,0,8595,0,,,,,8595,5730,8595,6960,8595,5730,8595,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
575,7/10/17 14:38,14:38:30,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8610,0,8610,0,,,,,8610,5730,8610,6960,8610,5730,8610,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
576,7/10/17 14:38,14:38:45,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8625,0,8625,0,,,,,8625,5730,8625,6960,8625,5730,8625,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
577,7/10/17 14:39,14:39:00,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8640,0,8640,0,,,,,8640,5730,8640,6960,8640,5730,8640,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
578,7/10/17 14:39,14:39:15,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8655,0,8655,0,,,,,8655,5730,8655,6960,8655,5730,8655,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
579,7/10/17 14:39,14:39:30,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8670,0,8670,0,,,,,8670,5730,8670,6960,8670,5730,8670,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
580,7/10/17 14:39,14:39:45,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8685,0,8685,0,,,,,8685,5730,8685,6960,8685,5730,8685,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
581,7/10/17 14:40,14:40:00,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8700,0,8700,0,,,,,8700,5730,8700,6960,8700,5730,8700,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
582,7/10/17 14:40,14:40:15,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8715,0,8715,0,,,,,8715,5730,8715,6960,8715,5730,8715,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
583,7/10/17 14:40,14:40:30,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8730,0,8730,0,,,,,8730,5730,8730,6960,8730,5730,8730,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
584,7/10/17 14:40,14:40:45,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8745,0,8745,0,,,,,8745,5730,8745,6960,8745,5730,8745,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
585,7/10/17 14:41,14:41:00,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8760,0,8760,0,,,,,8760,5730,8760,6960,8760,5730,8760,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
586,7/10/17 14:41,14:41:15,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8775,0,8775,0,,,,,8775,5730,8775,6960,8775,5730,8775,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
587,7/10/17 14:41,14:41:30,0,0,0,0,0,0,0,0,86.38%,0.00%,94.15%,0.00%,45.13%,54.87%,1.81,2.19,2,1,0,4,90.27%,9.73%,0.00%,90.27%,8790,0,8790,0,,,,,8790,5730,8790,6960,8790,5730,8790,6960,515,530,1237,1255,217,530,931,1255,,,,,,,,,,,,,,,,,
588,7/10/17 14:41,14:41:45,0,0,0,0,0,0,0,0,86.38%,0.00%,94.15%,0.00%,45.13%,54.87%,1.81,2.19,2,1,0,4,90.27%,9.73%,0.00%,90.27%,8805,0,8805,0,,,,,8805,5730,8805,6960,8805,5730,8805,6960,515,530,1237,1255,217,530,931,1255,,,,,,,,,,,,,,,,,
589,7/10/17 14:42,14:42:00,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8820,0,8820,0,,,,,8820,5730,8820,6960,8820,5730,8820,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
590,7/10/17 14:42,14:42:15,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8835,0,8835,0,,,,,8835,5730,8835,6960,8835,5730,8835,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
591,7/10/17 14:42,14:42:30,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8850,0,8850,0,,,,,8850,5730,8850,6960,8850,5730,8850,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
592,7/10/17 14:42,14:42:45,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8865,0,8865,0,,,,,8865,5730,8865,6960,8865,5730,8865,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
593,7/10/17 14:43,14:43:00,0,0,0,0,0,0,0,0,86.38%,0.00%,93.85%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,4,90.11%,9.89%,0.00%,90.11%,8880,0,8880,0,,,,,8880,5730,8880,6960,8880,5730,8880,6960,515,530,1237,1255,217,530,932,1255,,,,,,,,,,,,,,,,,
594,7/10/17 14:43,14:43:15,0,0,0,0,0,0,0,0,86.38%,0.00%,94.15%,0.00%,45.13%,54.87%,1.81,2.19,2,1,0,4,90.27%,9.73%,0.00%,90.27%,8895,0,8895,0,,,,,8895,5730,8895,6960,8895,5730,8895,6960,515,530,1237,1255,217,530,931,1255,,,,,,,,,,,,,,,,,
595,7/10/17 14:43,14:43:30,0,0,0,0,0,0,0,0,86.38%,0.00%,94.15%,0.00%,45.13%,54.87%,1.81,2.19,2,1,0,4,90.27%,9.73%,0.00%,90.27%,8910,0,8910,0,,,,,8910,5730,8910,6960,8910,5730,8910,6960,515,530,1237,1255,217,530,931,1255,,,,,,,,,,,,,,,,,
596,7/10/17 14:43,14:43:45,0,0,0,0,0,0,0,0,86.38%,0.00%,94.15%,0.00%,45.13%,54.87%,1.81,2.19,2,1,0,4,90.27%,9.73%,0.00%,90.27%,8925,0,8925,0,,,,,8925,5730,8925,6960,8925,5730,8925,6960,515,530,1237,1255,217,530,931,1255,,,,,,,,,,,,,,,,,
597,7/10/17 14:44,14:44:00,0,0,0,0,0,0,0,0,86.38%,0.00%,94.15%,0.00%,45.13%,54.87%,1.81,2.19,2,1,0,4,90.27%,9.73%,0.00%,90.27%,8940,0,8940,0,,,,,8940,5730,8940,6960,8940,5730,8940,6960,515,530,1237,1255,217,530,931,1255,,,,,,,,,,,,,,,,,
598,7/10/17 14:44,14:44:15,0,0,0,0,0,0,0,0,86.38%,0.25%,94.46%,0.00%,45.27%,54.73%,1.81,2.19,3,1,0,5,60.36%,39.64%,0.00%,60.36%,8955,15,8955,0,,,,,8955,5745,8955,6960,8955,5745,8955,6960,515,530,1237,1255,217,530,929,1255,,,,,,,,,,,,,,,,,
599,7/10/17 14:44,14:44:30,0,0,0,0,0,0,0,0,86.38%,0.25%,94.46%,0.00%,45.27%,54.73%,1.81,2.19,3,1,0,5,60.36%,39.64%,0.00%,60.36%,8970,30,8970,0,,,,,8970,5760,8970,6960,8970,5760,8970,6960,515,530,1237,1255,217,530,929,1255,,,,,,,,,,,,,,,,,
600,7/10/17 14:44,14:44:45,0,0,0,0,0,0,0,0,86.38%,0.25%,94.46%,0.00%,45.27%,54.73%,1.81,2.19,3,1,0,5,60.36%,39.64%,0.00%,60.36%,8985,45,8985,0,,,,,8985,5775,8985,6960,8985,5775,8985,6960,515,530,1237,1255,217,530,929,1255,,,,,,,,,,,,,,,,,
601,7/10/17 14:45,14:45:00,0,0,0,0,0,0,0,0,86.38%,0.25%,94.46%,0.00%,45.27%,54.73%,1.81,2.19,3,1,0,5,60.36%,39.64%,0.00%,60.36%,9000,60,9000,0,,,,,9000,5790,9000,6960,9000,5790,9000,6960,515,530,1237,1255,217,530,929,1255,,,,,,,,,,,,,,,,,
602,7/10/17 14:45,14:45:15,0,0,0,0,0,0,0,0,86.38%,0.25%,94.46%,0.00%,45.27%,54.73%,1.81,2.19,3,1,0,5,60.36%,39.64%,0.00%,60.36%,9015,75,9015,0,,,,,9015,5805,9015,6960,9015,5805,9015,6960,515,530,1237,1255,217,530,929,1255,,,,,,,,,,,,,,,,,
603,7/10/17 14:45,14:45:30,0,0,0,0,0,0,0,0,86.38%,0.25%,94.46%,0.00%,45.27%,54.73%,1.81,2.19,3,1,0,5,60.36%,39.64%,0.00%,60.36%,9030,90,9030,0,,,,,9030,5820,9030,6960,9030,5820,9030,6960,515,530,1237,1255,217,530,929,1255,,,,,,,,,,,,,,,,,
604,7/10/17 14:45,14:45:45,0,0,0,0,0,0,0,0,86.09%,0.25%,94.46%,0.00%,45.20%,54.80%,1.81,2.19,3,1,0,5,60.27%,39.73%,0.00%,60.27%,9045,105,9045,0,,,,,9045,5835,9045,6960,9045,5835,9045,6960,515,530,1237,1255,218,530,929,1255,,,,,,,,,,,,,,,,,
605,7/10/17 14:46,14:46:00,0,0,0,0,0,0,0,0,86.38%,0.25%,94.46%,0.00%,45.27%,54.73%,1.81,2.19,3,1,0,5,60.36%,39.64%,0.00%,60.36%,9060,120,9060,0,,,,,9060,5850,9060,6960,9060,5850,9060,6960,515,530,1237,1255,217,530,929,1255,,,,,,,,,,,,,,,,,
606,7/10/17 14:46,14:46:15,0,0,0,0,0,0,0,0,86.38%,0.25%,94.46%,0.00%,45.27%,54.73%,1.81,2.19,3,1,0,5,60.36%,39.64%,0.00%,60.36%,9075,135,9075,0,,,,,9075,5865,9075,6960,9075,5865,9075,6960,515,530,1237,1255,217,530,929,1255,,,,,,,,,,,,,,,,,
607,7/10/17 14:46,14:46:30,0,0,0,0,0,0,0,0,86.09%,0.25%,94.46%,0.00%,45.20%,54.80%,1.81,2.19,3,1,0,5,60.27%,39.73%,0.00%,60.27%,9090,150,9090,0,,,,,9090,5880,9090,6960,9090,5880,9090,6960,515,530,1237,1255,218,530,929,1255,,,,,,,,,,,,,,,,,
608,7/10/17 14:46,14:46:45,0,0,0,0,0,0,0,0,86.09%,0.25%,94.46%,0.00%,45.20%,54.80%,1.81,2.19,3,1,0,5,60.27%,39.73%,0.00%,60.27%,9105,165,9105,0,,,,,9105,5895,9105,6960,9105,5895,9105,6960,515,530,1237,1255,218,530,929,1255,,,,,,,,,,,,,,,,,
609,7/10/17 14:47,14:47:00,0,0,0,0,0,0,0,0,86.09%,0.25%,94.46%,0.00%,45.20%,54.80%,1.81,2.19,3,1,0,5,60.27%,39.73%,0.00%,60.27%,9120,180,9120,0,,,,,9120,5910,9120,6960,9120,5910,9120,6960,515,530,1237,1255,218,530,929,1255,,,,,,,,,,,,,,,,,
610,7/10/17 14:47,14:47:15,0,0,0,0,0,0,0,0,86.09%,0.25%,94.46%,0.00%,45.20%,54.80%,1.81,2.19,3,1,0,5,60.27%,39.73%,0.00%,60.27%,9135,195,9135,0,,,,,9135,5925,9135,6960,9135,5925,9135,6960,515,530,1237,1255,218,530,929,1255,,,,,,,,,,,,,,,,,
611,7/10/17 14:47,14:47:30,0,0,0,0,0,0,0,0,86.09%,0.25%,94.46%,0.00%,45.20%,54.80%,1.81,2.19,3,1,0,5,60.27%,39.73%,0.00%,60.27%,9150,210,9150,0,,,,,9150,5940,9150,6960,9150,5940,9150,6960,515,530,1237,1255,218,530,929,1255,,,,,,,,,,,,,,,,,
612,7/10/17 14:47,14:47:45,0,0,0,0,0,0,0,0,86.09%,0.25%,94.46%,0.00%,45.20%,54.80%,1.81,2.19,3,1,0,5,60.27%,39.73%,0.00%,60.27%,9165,225,9165,0,,,,,9165,5955,9165,6960,9165,5955,9165,6960,515,530,1237,1255,218,530,929,1255,,,,,,,,,,,,,,,,,
613,7/10/17 14:48,14:48:00,0,0,0,0,0,0,0,0,86.09%,0.00%,94.15%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,5,90.12%,9.88%,0.00%,90.12%,9180,0,9180,0,,225,,,9180,5955,9180,6960,9180,5955,9180,6960,515,530,1237,1255,218,530,931,1255,,,,,,,,,,,,,,,,,
614,7/10/17 14:48,14:48:15,0,0,0,0,0,0,0,0,86.09%,0.25%,94.46%,0.00%,45.20%,54.80%,1.81,2.19,3,1,0,6,60.27%,39.73%,0.00%,60.27%,9195,15,9195,0,,,,,9195,5970,9195,6960,9195,5970,9195,6960,515,530,1237,1255,218,530,929,1255,,,,,,,,,,,,,,,,,
615,7/10/17 14:48,14:48:30,0,0,0,0,0,0,0,0,86.09%,0.25%,94.46%,0.00%,45.20%,54.80%,1.81,2.19,3,1,0,6,60.27%,39.73%,0.00%,60.27%,9210,30,9210,0,,,,,9210,5985,9210,6960,9210,5985,9210,6960,515,530,1237,1255,218,530,929,1255,,,,,,,,,,,,,,,,,
616,7/10/17 14:48,14:48:45,0,0,0,0,0,0,0,0,86.09%,0.00%,94.15%,0.00%,45.06%,54.94%,1.80,2.20,2,1,0,6,90.12%,9.88%,0.00%,90.12%,9225,0,9225,0,,30,,,9225,5985,9225,6960,9225,5985,9225,6960,515,530,1237,1255,218,530,931,1255,,,,,,,,,,,,,,,,,
617,7/10/17 14:49,14:49:00,0,0,0,1,0,0,0,0,86.09%,0.00%,94.15%,72.50%,63.19%,36.81%,2.53,1.47,3,1,0,7,84.25%,15.75%,0.00%,84.25%,9240,0,9240,15,,,,,9240,5985,9240,6975,9240,5985,9240,6975,515,530,1237,1507,218,530,931,1275,,,,,,,,,,,,,,,,,
618,7/10/17 14:49,14:49:15,0,0,0,0,0,0,0,0,86.09%,0.00%,94.15%,72.50%,63.19%,36.81%,2.53,1.47,3,1,0,7,84.25%,15.75%,0.00%,84.25%,9255,0,9255,30,,,,,9255,5985,9255,6990,9255,5985,9255,6990,515,530,1237,1507,218,530,931,1275,,,,,,,,,,,,,,,,,
619,7/10/17 14:49,14:49:30,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,75.94%,64.65%,35.35%,2.59,1.41,4,1,1,8,64.65%,35.35%,64.65%,64.65%,9270,15,9270,45,,,,,9270,6000,9270,7005,9270,6000,9270,7005,518,530,1237,1514,218,530,925,1271,,,,,,,,,,,,,,,,,
620,7/10/17 14:49,14:49:45,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,75.94%,64.65%,35.35%,2.59,1.41,4,1,1,8,64.65%,35.35%,64.65%,64.65%,9285,30,9285,60,,,,,9285,6015,9285,7020,9285,6015,9285,7020,518,530,1237,1514,218,530,925,1271,,,,,,,,,,,,,,,,,
621,7/10/17 14:50,14:50:00,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,75.00%,64.42%,35.58%,2.58,1.42,4,1,1,8,64.42%,35.58%,64.42%,64.42%,9300,45,9300,75,,,,,9300,6030,9300,7035,9300,6030,9300,7035,518,530,1237,1515,218,530,925,1275,,,,,,,,,,,,,,,,,
622,7/10/17 14:50,14:50:15,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,76.25%,64.73%,35.27%,2.59,1.41,4,1,1,8,64.73%,35.27%,64.73%,64.73%,9315,60,9315,90,,,,,9315,6045,9315,7050,9315,6045,9315,7050,518,530,1237,1514,218,530,925,1270,,,,,,,,,,,,,,,,,
623,7/10/17 14:50,14:50:30,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,76.25%,64.73%,35.27%,2.59,1.41,4,1,1,8,64.73%,35.27%,64.73%,64.73%,9330,75,9330,105,,,,,9330,6060,9330,7065,9330,6060,9330,7065,518,530,1237,1514,218,530,925,1270,,,,,,,,,,,,,,,,,
624,7/10/17 14:50,14:50:45,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,76.25%,64.73%,35.27%,2.59,1.41,4,1,1,8,64.73%,35.27%,64.73%,64.73%,9345,90,9345,120,,,,,9345,6075,9345,7080,9345,6075,9345,7080,518,530,1237,1514,218,530,925,1270,,,,,,,,,,,,,,,,,
625,7/10/17 14:51,14:51:00,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,76.25%,64.73%,35.27%,2.59,1.41,4,1,1,8,64.73%,35.27%,64.73%,64.73%,9360,105,9360,135,,,,,9360,6090,9360,7095,9360,6090,9360,7095,518,530,1237,1514,218,530,925,1270,,,,,,,,,,,,,,,,,
626,7/10/17 14:51,14:51:15,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,76.25%,64.73%,35.27%,2.59,1.41,4,1,1,8,64.73%,35.27%,64.73%,64.73%,9375,120,9375,150,,,,,9375,6105,9375,7110,9375,6105,9375,7110,518,530,1237,1514,218,530,925,1270,,,,,,,,,,,,,,,,,
627,7/10/17 14:51,14:51:30,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,76.25%,64.73%,35.27%,2.59,1.41,4,1,1,8,64.73%,35.27%,64.73%,64.73%,9390,135,9390,165,,,,,9390,6120,9390,7125,9390,6120,9390,7125,518,530,1237,1514,218,530,925,1270,,,,,,,,,,,,,,,,,
628,7/10/17 14:51,14:51:45,0,0,0,0,0,0,0,0,86.96%,1.25%,94.46%,76.25%,64.73%,35.27%,2.59,1.41,4,1,1,8,64.73%,35.27%,64.73%,64.73%,9405,150,9405,180,,,,,9405,6135,9405,7140,9405,6135,9405,7140,518,530,1237,1514,218,530,925,1270,,,,,,,,,,,,,,,,,
629,7/10/17 14:52,14:52:00,0,0,0,0,0,0,0,0,87.25%,1.25%,94.46%,76.25%,64.80%,35.20%,2.59,1.41,4,1,1,8,64.80%,35.20%,64.80%,64.80%,9420,165,9420,195,,,,,9420,6150,9420,7155,9420,6150,9420,7155,518,530,1237,1514,217,530,925,1270,,,,,,,,,,,,,,,,,
