frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3,,,,,,,,,,,,,,,,,
571,7/12/17 13:52,13:52:30,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,165,165,1605,1605,,,,,2910,1425,3060,4410,2910,1425,3060,4410,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
572,7/12/17 13:52,13:52:45,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,180,180,1620,1620,,,,,2925,1440,3075,4425,2925,1440,3075,4425,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
573,7/12/17 13:53,13:53:00,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,195,195,1635,1635,,,,,2940,1455,3090,4440,2940,1455,3090,4440,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
574,7/12/17 13:53,13:53:15,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,210,210,1650,1650,,,,,2955,1470,3105,4455,2955,1470,3105,4455,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
575,7/12/17 13:53,13:53:30,0,0,0,0,0,0,0,0,11.58%,88.61%,68.48%,46.54%,53.80%,46.20%,2.15,1.85,4,1,1,15,53.80%,46.20%,53.80%,53.80%,225,225,1665,1665,,,,,2970,1485,3120,4470,2970,1485,3120,4470,240,939,1431,1310,240,576,1084,1310,,,,,,,,,,,,,,,,,
576,7/12/17 13:53,13:53:45,0,0,0,0,0,0,0,0,11.58%,88.61%,68.48%,46.54%,53.80%,46.20%,2.15,1.85,4,1,1,15,53.80%,46.20%,53.80%,53.80%,240,240,1680,1680,,,,,2985,1500,3135,4485,2985,1500,3135,4485,240,939,1431,1310,240,576,1084,1310,,,,,,,,,,,,,,,,,
577,7/12/17 13:54,13:54:00,0,0,0,0,0,0,0,0,11.58%,88.61%,68.48%,46.54%,53.80%,46.20%,2.15,1.85,4,1,1,15,53.80%,46.20%,53.80%,53.80%,255,255,1695,1695,,,,,3000,1515,3150,4500,3000,1515,3150,4500,240,939,1431,1310,240,576,1084,1310,,,,,,,,,,,,,,,,,
578,7/12/17 13:54,13:54:15,0,0,0,0,0,0,0,0,11.58%,88.61%,68.48%,46.54%,53.80%,46.20%,2.15,1.85,4,1,1,15,53.80%,46.20%,53.80%,53.80%,270,270,1710,1710,,,,,3015,1530,3165,4515,3015,1530,3165,4515,240,939,1431,1310,240,576,1084,1310,,,,,,,,,,,,,,,,,
579,7/12/17 13:54,13:54:30,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,285,285,1725,1725,,,,,3030,1545,3180,4530,3030,1545,3180,4530,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
580,7/12/17 13:54,13:54:45,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,300,300,1740,1740,,,,,3045,1560,3195,4545,3045,1560,3195,4545,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
581,7/12/17 13:55,13:55:00,0,0,0,0,0,0,0,0,11.58%,88.61%,68.48%,46.54%,53.80%,46.20%,2.15,1.85,4,1,1,15,53.80%,46.20%,53.80%,53.80%,315,315,1755,1755,,,,,3060,1575,3210,4560,3060,1575,3210,4560,240,939,1431,1310,240,576,1084,1310,,,,,,,,,,,,,,,,,
582,7/12/17 13:55,13:55:15,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,330,330,1770,1770,,,,,3075,1590,3225,4575,3075,1590,3225,4575,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
583,7/12/17 13:55,13:55:30,0,0,0,0,0,0,0,0,11.58%,88.61%,68.48%,46.54%,53.80%,46.20%,2.15,1.85,4,1,1,15,53.80%,46.20%,53.80%,53.80%,345,345,1785,1785,,,,,3090,1605,3240,4590,3090,1605,3240,4590,240,939,1431,1310,240,576,1084,1310,,,,,,,,,,,,,,,,,
584,7/12/17 13:55,13:55:45,0,0,0,0,0,0,0,0,11.58%,88.61%,68.48%,46.54%,53.80%,46.20%,2.15,1.85,4,1,1,15,53.80%,46.20%,53.80%,53.80%,360,360,1800,1800,,,,,3105,1620,3255,4605,3105,1620,3255,4605,240,939,1431,1310,240,576,1084,1310,,,,,,,,,,,,,,,,,
585,7/12/17 13:56,13:56:00,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,375,375,1815,1815,,,,,3120,1635,3270,4620,3120,1635,3270,4620,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
586,7/12/17 13:56,13:56:15,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,390,390,1830,1830,,,,,3135,1650,3285,4635,3135,1650,3285,4635,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
587,7/12/17 13:56,13:56:30,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,405,405,1845,1845,,,,,3150,1665,3300,4650,3150,1665,3300,4650,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
588,7/12/17 13:56,13:56:45,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,420,420,1860,1860,,,,,3165,1680,3315,4665,3165,1680,3315,4665,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
589,7/12/17 13:57,13:57:00,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,435,435,1875,1875,,,,,3180,1695,3330,4680,3180,1695,3330,4680,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
590,7/12/17 13:57,13:57:15,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,450,450,1890,1890,,,,,3195,1710,3345,4695,3195,1710,3345,4695,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
591,7/12/17 13:57,13:57:30,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,465,465,1905,1905,,,,,3210,1725,3360,4710,3210,1725,3360,4710,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
592,7/12/17 13:57,13:57:45,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,480,480,1920,1920,,,,,3225,1740,3375,4725,3225,1740,3375,4725,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
593,7/12/17 13:58,13:58:00,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,495,495,1935,1935,,,,,3240,1755,3390,4740,3240,1755,3390,4740,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
594,7/12/17 13:58,13:58:15,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,510,510,1950,1950,,,,,3255,1770,3405,4755,3255,1770,3405,4755,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
595,7/12/17 13:58,13:58:30,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,525,525,1965,1965,,,,,3270,1785,3420,4770,3270,1785,3420,4770,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
596,7/12/17 13:58,13:58:45,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,540,540,1980,1980,,,,,3285,1800,3435,4785,3285,1800,3435,4785,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
597,7/12/17 13:59,13:59:00,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,555,555,1995,1995,,,,,3300,1815,3450,4800,3300,1815,3450,4800,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
598,7/12/17 13:59,13:59:15,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,570,570,2010,2010,,,,,3315,1830,3465,4815,3315,1830,3465,4815,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
599,7/12/17 13:59,13:59:30,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,585,585,2025,2025,,,,,3330,1845,3480,4830,3330,1845,3480,4830,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
600,7/12/17 13:59,13:59:45,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,600,600,2040,2040,,,,,3345,1860,3495,4845,3345,1860,3495,4845,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
601,7/12/17 14:00,14:00:00,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,615,615,2055,2055,,,,,3360,1875,3510,4860,3360,1875,3510,4860,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
602,7/12/17 14:00,14:00:15,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,630,630,2070,2070,,,,,3375,1890,3525,4875,3375,1890,3525,4875,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
603,7/12/17 14:00,14:00:30,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,645,645,2085,2085,,,,,3390,1905,3540,4890,3390,1905,3540,4890,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
604,7/12/17 14:00,14:00:45,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,660,660,2100,2100,,,,,3405,1920,3555,4905,3405,1920,3555,4905,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
605,7/12/17 14:01,14:01:00,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,675,675,2115,2115,,,,,3420,1935,3570,4920,3420,1935,3570,4920,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
606,7/12/17 14:01,14:01:15,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,690,690,2130,2130,,,,,3435,1950,3585,4935,3435,1950,3585,4935,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
607,7/12/17 14:01,14:01:30,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,705,705,2145,2145,,,,,3450,1965,3600,4950,3450,1965,3600,4950,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
608,7/12/17 14:01,14:01:45,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,720,720,2160,2160,,,,,3465,1980,3615,4965,3465,1980,3615,4965,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
609,7/12/17 14:02,14:02:00,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,735,735,2175,2175,,,,,3480,1995,3630,4980,3480,1995,3630,4980,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
610,7/12/17 14:02,14:02:15,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,750,750,2190,2190,,,,,3495,2010,3645,4995,3495,2010,3645,4995,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
611,7/12/17 14:02,14:02:30,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,765,765,2205,2205,,,,,3510,2025,3660,5010,3510,2025,3660,5010,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
612,7/12/17 14:02,14:02:45,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,780,780,2220,2220,,,,,3525,2040,3675,5025,3525,2040,3675,5025,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
613,7/12/17 14:03,14:03:00,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,795,795,2235,2235,,,,,3540,2055,3690,5040,3540,2055,3690,5040,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
614,7/12/17 14:03,14:03:15,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,810,810,2250,2250,,,,,3555,2070,3705,5055,3555,2070,3705,5055,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
615,7/12/17 14:03,14:03:30,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,825,825,2265,2265,,,,,3570,2085,3720,5070,3570,2085,3720,5070,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
616,7/12/17 14:03,14:03:45,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,840,840,2280,2280,,,,,3585,2100,3735,5085,3585,2100,3735,5085,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
617,7/12/17 14:04,14:04:00,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,855,855,2295,2295,,,,,3600,2115,3750,5100,3600,2115,3750,5100,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
618,7/12/17 14:04,14:04:15,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,870,870,2310,2310,,,,,3615,2130,3765,5115,3615,2130,3765,5115,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
619,7/12/17 14:04,14:04:30,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,885,885,2325,2325,,,,,3630,2145,3780,5130,3630,2145,3780,5130,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
620,7/12/17 14:04,14:04:45,0,0,0,0,0,0,0,0,10.79%,88.61%,68.18%,46.54%,53.53%,46.47%,2.14,1.86,4,1,1,15,53.53%,46.47%,53.53%,53.53%,900,900,2340,2340,,,,,3645,2160,3795,5145,3645,2160,3795,5145,240,939,1431,1310,240,579,1085,1310,,,,,,,,,,,,,,,,,
621,7/12/17 14:05,14:05:00,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,915,915,2355,2355,,,,,3660,2175,3810,5160,3660,2175,3810,5160,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
622,7/12/17 14:05,14:05:15,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,930,930,2370,2370,,,,,3675,2190,3825,5175,3675,2190,3825,5175,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
623,7/12/17 14:05,14:05:30,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,945,945,2385,2385,,,,,3690,2205,3840,5190,3690,2205,3840,5190,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
624,7/12/17 14:05,14:05:45,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,960,960,2400,2400,,,,,3705,2220,3855,5205,3705,2220,3855,5205,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
625,7/12/17 14:06,14:06:00,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,975,975,2415,2415,,,,,3720,2235,3870,5220,3720,2235,3870,5220,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
626,7/12/17 14:06,14:06:15,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,990,990,2430,2430,,,,,3735,2250,3885,5235,3735,2250,3885,5235,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
627,7/12/17 14:06,14:06:30,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,1005,1005,2445,2445,,,,,3750,2265,3900,5250,3750,2265,3900,5250,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
628,7/12/17 14:06,14:06:45,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,1020,1020,2460,2460,,,,,3765,2280,3915,5265,3765,2280,3915,5265,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
629,7/12/17 14:07,14:07:00,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,1035,1035,2475,2475,,,,,3780,2295,3930,5280,3780,2295,3930,5280,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
630,7/12/17 14:07,14:07:15,0,0,0,0,0,0,0,0,11.05%,88.61%,68.18%,46.54%,53.60%,46.40%,2.14,1.86,4,1,1,15,53.60%,46.40%,53.60%,53.60%,1050,1050,2490,2490,,,,,3795,2310,3945,5295,3795,2310,3945,5295,240,939,1431,1310,240,578,1085,1310,,,,,,,,,,,,,,,,,
631,7/12/17 14:07,14:07:30,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1065,1065,2505,2505,,,,,3810,2325,3960,5310,3810,2325,3960,5310,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
632,7/12/17 14:07,14:07:45,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1080,1080,2520,2520,,,,,3825,2340,3975,5325,3825,2340,3975,5325,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
633,7/12/17 14:08,14:08:00,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1095,1095,2535,2535,,,,,3840,2355,3990,5340,3840,2355,3990,5340,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
634,7/12/17 14:08,14:08:15,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1110,1110,2550,2550,,,,,3855,2370,4005,5355,3855,2370,4005,5355,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
635,7/12/17 14:08,14:08:30,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1125,1125,2565,2565,,,,,3870,2385,4020,5370,3870,2385,4020,5370,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
636,7/12/17 14:08,14:08:45,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1140,1140,2580,2580,,,,,3885,2400,4035,5385,3885,2400,4035,5385,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
637,7/12/17 14:09,14:09:00,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1155,1155,2595,2595,,,,,3900,2415,4050,5400,3900,2415,4050,5400,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
638,7/12/17 14:09,14:09:15,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1170,1170,2610,2610,,,,,3915,2430,4065,5415,3915,2430,4065,5415,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
639,7/12/17 14:09,14:09:30,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1185,1185,2625,2625,,,,,3930,2445,4080,5430,3930,2445,4080,5430,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
640,7/12/17 14:09,14:09:45,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1200,1200,2640,2640,,,,,3945,2460,4095,5445,3945,2460,4095,5445,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
641,7/12/17 14:10,14:10:00,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1215,1215,2655,2655,,,,,3960,2475,4110,5460,3960,2475,4110,5460,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
642,7/12/17 14:10,14:10:15,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1230,1230,2670,2670,,,,,3975,2490,4125,5475,3975,2490,4125,5475,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
643,7/12/17 14:10,14:10:30,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1245,1245,2685,2685,,,,,3990,2505,4140,5490,3990,2505,4140,5490,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
644,7/12/17 14:10,14:10:45,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1260,1260,2700,2700,,,,,4005,2520,4155,5505,4005,2520,4155,5505,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
645,7/12/17 14:11,14:11:00,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1275,1275,2715,2715,,,,,4020,2535,4170,5520,4020,2535,4170,5520,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
646,7/12/17 14:11,14:11:15,0,0,0,0,0,0,0,0,11.58%,88.61%,68.18%,46.54%,53.73%,46.27%,2.15,1.85,4,1,1,15,53.73%,46.27%,53.73%,53.73%,1290,1290,2730,2730,,,,,4035,2550,4185,5535,4035,2550,4185,5535,240,939,1431,1310,240,576,1085,1310,,,,,,,,,,,,,,,,,
