frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3,,,,,,,,,,,,,,,,,
192,7/10/17 13:02,13:02:45,0,0,0,0,0,0,0,0,4.21%,85.83%,83.03%,84.23%,64.33%,35.67%,2.57,1.43,4,1,1,4,64.33%,35.67%,64.33%,64.33%,2865,2865,2865,2865,,,,,2865,2865,2865,2865,2865,2865,2865,2865,240,929,1281,1567,240,604,1007,1348,,,,,,,,,,,,,,,,,
193,7/10/17 13:03,13:03:00,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,84.23%,64.55%,35.45%,2.58,1.42,4,1,1,4,64.55%,35.45%,64.55%,64.55%,2880,2880,2880,2880,,,,,2880,2880,2880,2880,2880,2880,2880,2880,240,929,1281,1567,240,604,1004,1348,,,,,,,,,,,,,,,,,
194,7/10/17 13:03,13:03:15,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,84.23%,64.55%,35.45%,2.58,1.42,4,1,1,4,64.55%,35.45%,64.55%,64.55%,2895,2895,2895,2895,,,,,2895,2895,2895,2895,2895,2895,2895,2895,240,929,1281,1567,240,604,1004,1348,,,,,,,,,,,,,,,,,
195,7/10/17 13:03,13:03:30,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,84.23%,64.55%,35.45%,2.58,1.42,4,1,1,4,64.55%,35.45%,64.55%,64.55%,2910,2910,2910,2910,,,,,2910,2910,2910,2910,2910,2910,2910,2910,240,929,1281,1567,240,604,1004,1348,,,,,,,,,,,,,,,,,
196,7/10/17 13:03,13:03:45,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,84.23%,64.55%,35.45%,2.58,1.42,4,1,1,4,64.55%,35.45%,64.55%,64.55%,2925,2925,2925,2925,,,,,2925,2925,2925,2925,2925,2925,2925,2925,240,929,1281,1567,240,604,1004,1348,,,,,,,,,,,,,,,,,
197,7/10/17 13:04,13:04:00,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,84.23%,64.55%,35.45%,2.58,1.42,4,1,1,4,64.55%,35.45%,64.55%,64.55%,2940,2940,2940,2940,,,,,2940,2940,2940,2940,2940,2940,2940,2940,240,929,1281,1567,240,604,1004,1348,,,,,,,,,,,,,,,,,
198,7/10/17 13:04,13:04:15,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,84.23%,64.55%,35.45%,2.58,1.42,4,1,1,4,64.55%,35.45%,64.55%,64.55%,2955,2955,2955,2955,,,,,2955,2955,2955,2955,2955,2955,2955,2955,240,929,1281,1567,240,604,1004,1348,,,,,,,,,,,,,,,,,
199,7/10/17 13:04,13:04:30,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,84.23%,64.55%,35.45%,2.58,1.42,4,1,1,4,64.55%,35.45%,64.55%,64.55%,2970,2970,2970,2970,,,,,2970,2970,2970,2970,2970,2970,2970,2970,240,929,1281,1567,240,604,1004,1348,,,,,,,,,,,,,,,,,
200,7/10/17 13:04,13:04:45,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,85.00%,64.75%,35.25%,2.59,1.41,4,1,1,4,64.75%,35.25%,64.75%,64.75%,2985,2985,2985,2985,,,,,2985,2985,2985,2985,2985,2985,2985,2985,240,929,1281,1567,240,604,1004,1346,,,,,,,,,,,,,,,,,
201,7/10/17 13:05,13:05:00,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,85.00%,64.75%,35.25%,2.59,1.41,4,1,1,4,64.75%,35.25%,64.75%,64.75%,3000,3000,3000,3000,,,,,3000,3000,3000,3000,3000,3000,3000,3000,240,929,1281,1567,240,604,1004,1346,,,,,,,,,,,,,,,,,
202,7/10/17 13:05,13:05:15,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,85.00%,64.75%,35.25%,2.59,1.41,4,1,1,4,64.75%,35.25%,64.75%,64.75%,3015,3015,3015,3015,,,,,3015,3015,3015,3015,3015,3015,3015,3015,240,929,1281,1567,240,604,1004,1346,,,,,,,,,,,,,,,,,
203,7/10/17 13:05,13:05:30,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,85.00%,64.75%,35.25%,2.59,1.41,4,1,1,4,64.75%,35.25%,64.75%,64.75%,3030,3030,3030,3030,,,,,3030,3030,3030,3030,3030,3030,3030,3030,240,929,1281,1567,240,604,1004,1346,,,,,,,,,,,,,,,,,
204,7/10/17 13:05,13:05:45,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,85.00%,64.75%,35.25%,2.59,1.41,4,1,1,4,64.75%,35.25%,64.75%,64.75%,3045,3045,3045,3045,,,,,3045,3045,3045,3045,3045,3045,3045,3045,240,929,1281,1567,240,604,1004,1346,,,,,,,,,,,,,,,,,
205,7/10/17 13:06,13:06:00,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,85.00%,64.75%,35.25%,2.59,1.41,4,1,1,4,64.75%,35.25%,64.75%,64.75%,3060,3060,3060,3060,,,,,3060,3060,3060,3060,3060,3060,3060,3060,240,929,1281,1567,240,604,1004,1346,,,,,,,,,,,,,,,,,
206,7/10/17 13:06,13:06:15,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,85.00%,64.75%,35.25%,2.59,1.41,4,1,1,4,64.75%,35.25%,64.75%,64.75%,3075,3075,3075,3075,,,,,3075,3075,3075,3075,3075,3075,3075,3075,240,929,1281,1567,240,604,1004,1346,,,,,,,,,,,,,,,,,
207,7/10/17 13:06,13:06:30,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,85.00%,64.75%,35.25%,2.59,1.41,4,1,1,4,64.75%,35.25%,64.75%,64.75%,3090,3090,3090,3090,,,,,3090,3090,3090,3090,3090,3090,3090,3090,240,929,1281,1567,240,604,1004,1346,,,,,,,,,,,,,,,,,
208,7/10/17 13:06,13:06:45,0,0,0,0,0,0,0,0,4.21%,85.83%,83.94%,85.00%,64.75%,35.25%,2.59,1.41,4,1,1,4,64.75%,35.25%,64.75%,64.75%,3105,3105,3105,3105,,,,,3105,3105,3105,3105,3105,3105,3105,3105,240,929,1281,1567,240,604,1004,1346,,,,,,,,,,,,,,,,,
209,7/10/17 13:07,13:07:00,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3120,3120,3120,3120,,,,,3120,3120,3120,3120,3120,3120,3120,3120,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
210,7/10/17 13:07,13:07:15,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3135,3135,3135,3135,,,,,3135,3135,3135,3135,3135,3135,3135,3135,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
211,7/10/17 13:07,13:07:30,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3150,3150,3150,3150,,,,,3150,3150,3150,3150,3150,3150,3150,3150,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
212,7/10/17 13:07,13:07:45,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3165,3165,3165,3165,,,,,3165,3165,3165,3165,3165,3165,3165,3165,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
213,7/10/17 13:08,13:08:00,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3180,3180,3180,3180,,,,,3180,3180,3180,3180,3180,3180,3180,3180,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
214,7/10/17 13:08,13:08:15,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3195,3195,3195,3195,,,,,3195,3195,3195,3195,3195,3195,3195,3195,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
215,7/10/17 13:08,13:08:30,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3210,3210,3210,3210,,,,,3210,3210,3210,3210,3210,3210,3210,3210,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
216,7/10/17 13:08,13:08:45,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3225,3225,3225,3225,,,,,3225,3225,3225,3225,3225,3225,3225,3225,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
217,7/10/17 13:09,13:09:00,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3240,3240,3240,3240,,,,,3240,3240,3240,3240,3240,3240,3240,3240,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
218,7/10/17 13:09,13:09:15,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3255,3255,3255,3255,,,,,3255,3255,3255,3255,3255,3255,3255,3255,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
219,7/10/17 13:09,13:09:30,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3270,3270,3270,3270,,,,,3270,3270,3270,3270,3270,3270,3270,3270,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
220,7/10/17 13:09,13:09:45,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3285,3285,3285,3285,,,,,3285,3285,3285,3285,3285,3285,3285,3285,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
221,7/10/17 13:10,13:10:00,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3300,3300,3300,3300,,,,,3300,3300,3300,3300,3300,3300,3300,3300,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
222,7/10/17 13:10,13:10:15,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3315,3315,3315,3315,,,,,3315,3315,3315,3315,3315,3315,3315,3315,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
223,7/10/17 13:10,13:10:30,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3330,3330,3330,3330,,,,,3330,3330,3330,3330,3330,3330,3330,3330,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
224,7/10/17 13:10,13:10:45,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3345,3345,3345,3345,,,,,3345,3345,3345,3345,3345,3345,3345,3345,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
225,7/10/17 13:11,13:11:00,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3360,3360,3360,3360,,,,,3360,3360,3360,3360,3360,3360,3360,3360,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
226,7/10/17 13:11,13:11:15,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3375,3375,3375,3375,,,,,3375,3375,3375,3375,3375,3375,3375,3375,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
227,7/10/17 13:11,13:11:30,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3390,3390,3390,3390,,,,,3390,3390,3390,3390,3390,3390,3390,3390,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
228,7/10/17 13:11,13:11:45,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3405,3405,3405,3405,,,,,3405,3405,3405,3405,3405,3405,3405,3405,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
229,7/10/17 13:12,13:12:00,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3420,3420,3420,3420,,,,,3420,3420,3420,3420,3420,3420,3420,3420,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
230,7/10/17 13:12,13:12:15,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3435,3435,3435,3435,,,,,3435,3435,3435,3435,3435,3435,3435,3435,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
231,7/10/17 13:12,13:12:30,0,0,0,0,0,0,0,0,4.47%,85.83%,83.94%,85.00%,64.81%,35.19%,2.59,1.41,4,1,1,4,64.81%,35.19%,64.81%,64.81%,3450,3450,3450,3450,,,,,3450,3450,3450,3450,3450,3450,3450,3450,240,929,1281,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
232,7/10/17 13:12,13:12:45,0,0,0,0,0,0,0,0,4.47%,85.83%,83.33%,85.00%,64.66%,35.34%,2.59,1.41,4,1,1,4,64.66%,35.34%,64.66%,64.66%,3465,3465,3465,3465,,,,,3465,3465,3465,3465,3465,3465,3465,3465,240,929,1279,1567,240,603,1004,1346,,,,,,,,,,,,,,,,,
233,7/10/17 13:13,13:13:00,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3480,3480,3480,3480,,,,,3480,3480,3480,3480,3480,3480,3480,3480,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
234,7/10/17 13:13,13:13:15,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3495,3495,3495,3495,,,,,3495,3495,3495,3495,3495,3495,3495,3495,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
235,7/10/17 13:13,13:13:30,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3510,3510,3510,3510,,,,,3510,3510,3510,3510,3510,3510,3510,3510,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
236,7/10/17 13:13,13:13:45,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3525,3525,3525,3525,,,,,3525,3525,3525,3525,3525,3525,3525,3525,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
237,7/10/17 13:14,13:14:00,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3540,3540,3540,3540,,,,,3540,3540,3540,3540,3540,3540,3540,3540,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
238,7/10/17 13:14,13:14:15,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3555,3555,3555,3555,,,,,3555,3555,3555,3555,3555,3555,3555,3555,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
239,7/10/17 13:14,13:14:30,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.38%,64.95%,35.05%,2.60,1.40,4,1,1,4,64.95%,35.05%,64.95%,64.95%,3570,3570,3570,3570,,,,,3570,3570,3570,3570,3570,3570,3570,3570,240,929,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
240,7/10/17 13:14,13:14:45,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3585,3585,3585,3585,,,,,3585,3585,3585,3585,3585,3585,3585,3585,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
241,7/10/17 13:15,13:15:00,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.38%,64.95%,35.05%,2.60,1.40,4,1,1,4,64.95%,35.05%,64.95%,64.95%,3600,3600,3600,3600,,,,,3600,3600,3600,3600,3600,3600,3600,3600,240,929,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
242,7/10/17 13:15,13:15:15,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3615,3615,3615,3615,,,,,3615,3615,3615,3615,3615,3615,3615,3615,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
243,7/10/17 13:15,13:15:30,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3630,3630,3630,3630,,,,,3630,3630,3630,3630,3630,3630,3630,3630,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
244,7/10/17 13:15,13:15:45,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.00%,64.86%,35.14%,2.59,1.41,4,1,1,4,64.86%,35.14%,64.86%,64.86%,3645,3645,3645,3645,,,,,3645,3645,3645,3645,3645,3645,3645,3645,240,929,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
245,7/10/17 13:16,13:16:00,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.38%,64.95%,35.05%,2.60,1.40,4,1,1,4,64.95%,35.05%,64.95%,64.95%,3660,3660,3660,3660,,,,,3660,3660,3660,3660,3660,3660,3660,3660,240,929,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
246,7/10/17 13:16,13:16:15,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.38%,64.95%,35.05%,2.60,1.40,4,1,1,4,64.95%,35.05%,64.95%,64.95%,3675,3675,3675,3675,,,,,3675,3675,3675,3675,3675,3675,3675,3675,240,929,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
247,7/10/17 13:16,13:16:30,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.00%,64.79%,35.21%,2.59,1.41,4,1,1,4,64.79%,35.21%,64.79%,64.79%,3690,3690,3690,3690,,,,,3690,3690,3690,3690,3690,3690,3690,3690,240,928,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
248,7/10/17 13:16,13:16:45,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.00%,64.79%,35.21%,2.59,1.41,4,1,1,4,64.79%,35.21%,64.79%,64.79%,3705,3705,3705,3705,,,,,3705,3705,3705,3705,3705,3705,3705,3705,240,928,1279,1567,240,600,1004,1346,,,,,,,,,,,,,,,,,
249,7/10/17 13:17,13:17:00,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3720,3720,3720,3720,,,,,3720,3720,3720,3720,3720,3720,3720,3720,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
250,7/10/17 13:17,13:17:15,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3735,3735,3735,3735,,,,,3735,3735,3735,3735,3735,3735,3735,3735,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
251,7/10/17 13:17,13:17:30,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3750,3750,3750,3750,,,,,3750,3750,3750,3750,3750,3750,3750,3750,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
252,7/10/17 13:17,13:17:45,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3765,3765,3765,3765,,,,,3765,3765,3765,3765,3765,3765,3765,3765,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
253,7/10/17 13:18,13:18:00,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3780,3780,3780,3780,,,,,3780,3780,3780,3780,3780,3780,3780,3780,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
254,7/10/17 13:18,13:18:15,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.38%,64.95%,35.05%,2.60,1.40,4,1,1,4,64.95%,35.05%,64.95%,64.95%,3795,3795,3795,3795,,,,,3795,3795,3795,3795,3795,3795,3795,3795,240,929,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
255,7/10/17 13:18,13:18:30,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.38%,64.95%,35.05%,2.60,1.40,4,1,1,4,64.95%,35.05%,64.95%,64.95%,3810,3810,3810,3810,,,,,3810,3810,3810,3810,3810,3810,3810,3810,240,929,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
256,7/10/17 13:18,13:18:45,0,0,0,0,0,0,0,0,5.26%,85.83%,83.33%,85.38%,64.95%,35.05%,2.60,1.40,4,1,1,4,64.95%,35.05%,64.95%,64.95%,3825,3825,3825,3825,,,,,3825,3825,3825,3825,3825,3825,3825,3825,240,929,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
257,7/10/17 13:19,13:19:00,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3840,3840,3840,3840,,,,,3840,3840,3840,3840,3840,3840,3840,3840,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
258,7/10/17 13:19,13:19:15,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3855,3855,3855,3855,,,,,3855,3855,3855,3855,3855,3855,3855,3855,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
259,7/10/17 13:19,13:19:30,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3870,3870,3870,3870,,,,,3870,3870,3870,3870,3870,3870,3870,3870,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
260,7/10/17 13:19,13:19:45,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3885,3885,3885,3885,,,,,3885,3885,3885,3885,3885,3885,3885,3885,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
261,7/10/17 13:20,13:20:00,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3900,3900,3900,3900,,,,,3900,3900,3900,3900,3900,3900,3900,3900,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
262,7/10/17 13:20,13:20:15,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3915,3915,3915,3915,,,,,3915,3915,3915,3915,3915,3915,3915,3915,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
263,7/10/17 13:20,13:20:30,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3930,3930,3930,3930,,,,,3930,3930,3930,3930,3930,3930,3930,3930,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
264,7/10/17 13:20,13:20:45,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3945,3945,3945,3945,,,,,3945,3945,3945,3945,3945,3945,3945,3945,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
265,7/10/17 13:21,13:21:00,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3960,3960,3960,3960,,,,,3960,3960,3960,3960,3960,3960,3960,3960,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
266,7/10/17 13:21,13:21:15,0,0,0,0,0,0,0,0,5.26%,85.56%,83.33%,85.38%,64.88%,35.12%,2.60,1.40,4,1,1,4,64.88%,35.12%,64.88%,64.88%,3975,3975,3975,3975,,,,,3975,3975,3975,3975,3975,3975,3975,3975,240,928,1279,1568,240,600,1004,1346,,,,,,,,,,,,,,,,,
