frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3,,,,,,,,,,,,,,,,,
859,7/14/17 13:47,13:47:00,0,0,0,0,0,0,0,0,2.61%,82.75%,96.31%,0.00%,45.42%,54.58%,1.82,2.18,3,1,0,7,60.56%,39.44%,0.00%,60.56%,12870,6405,11700,0,,,,,12870,12420,12510,9780,12870,12420,12510,9780,185,859,1243,1255,185,521,928,1255,,,,,,,,,,,,,,,,,
860,7/14/17 13:47,13:47:15,0,0,0,0,0,0,0,0,2.61%,82.75%,96.31%,0.00%,45.42%,54.58%,1.82,2.18,3,1,0,7,60.56%,39.44%,0.00%,60.56%,12885,6420,11715,0,,,,,12885,12435,12525,9780,12885,12435,12525,9780,185,859,1243,1255,185,521,928,1255,,,,,,,,,,,,,,,,,
861,7/14/17 13:47,13:47:30,0,0,0,0,0,0,0,0,2.61%,82.75%,96.31%,0.00%,45.42%,54.58%,1.82,2.18,3,1,0,7,60.56%,39.44%,0.00%,60.56%,12900,6435,11730,0,,,,,12900,12450,12540,9780,12900,12450,12540,9780,185,859,1243,1255,185,521,928,1255,,,,,,,,,,,,,,,,,
862,7/14/17 13:47,13:47:45,0,0,0,0,0,0,0,0,2.61%,82.75%,96.31%,0.00%,45.42%,54.58%,1.82,2.18,3,1,0,7,60.56%,39.44%,0.00%,60.56%,12915,6450,11745,0,,,,,12915,12465,12555,9780,12915,12465,12555,9780,185,859,1243,1255,185,521,928,1255,,,,,,,,,,,,,,,,,
863,7/14/17 13:48,13:48:00,0,0,0,0,0,0,0,0,2.61%,82.75%,96.31%,0.00%,45.42%,54.58%,1.82,2.18,3,1,0,7,60.56%,39.44%,0.00%,60.56%,12930,6465,11760,0,,,,,12930,12480,12570,9780,12930,12480,12570,9780,185,859,1243,1255,185,521,928,1255,,,,,,,,,,,,,,,,,
864,7/14/17 13:48,13:48:15,0,0,0,0,0,0,0,0,2.61%,82.75%,96.31%,0.00%,45.42%,54.58%,1.82,2.18,3,1,0,7,60.56%,39.44%,0.00%,60.56%,12945,6480,11775,0,,,,,12945,12495,12585,9780,12945,12495,12585,9780,185,859,1243,1255,185,521,928,1255,,,,,,,,,,,,,,,,,
865,7/14/17 13:48,13:48:30,0,0,0,0,0,0,0,0,2.61%,82.75%,96.31%,0.00%,45.42%,54.58%,1.82,2.18,3,1,0,7,60.56%,39.44%,0.00%,60.56%,12960,6495,11790,0,,,,,12960,12510,12600,9780,12960,12510,12600,9780,185,859,1243,1255,185,521,928,1255,,,,,,,,,,,,,,,,,
866,7/14/17 13:48,13:48:45,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,7,60.47%,39.53%,0.00%,60.47%,12975,6510,11805,0,,,,,12975,12525,12615,9780,12975,12525,12615,9780,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
867,7/14/17 13:49,13:49:00,0,0,0,1,0,0,0,0,2.61%,82.50%,96.31%,68.44%,62.46%,37.54%,2.50,1.50,4,1,1,8,62.46%,37.54%,62.46%,62.46%,12990,6525,11820,15,,,,,12990,12540,12630,9795,12990,12540,12630,9795,185,859,1243,1490,185,521,929,1271,,,,,,,,,,,,,,,,,
868,7/14/17 13:49,13:49:15,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,68.44%,62.46%,37.54%,2.50,1.50,4,1,1,8,62.46%,37.54%,62.46%,62.46%,13005,6540,11835,30,,,,,13005,12555,12645,9810,13005,12555,12645,9810,185,859,1243,1490,185,521,929,1271,,,,,,,,,,,,,,,,,
869,7/14/17 13:49,13:49:30,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,68.44%,62.46%,37.54%,2.50,1.50,4,1,1,8,62.46%,37.54%,62.46%,62.46%,13020,6555,11850,45,,,,,13020,12570,12660,9825,13020,12570,12660,9825,185,859,1243,1490,185,521,929,1271,,,,,,,,,,,,,,,,,
870,7/14/17 13:49,13:49:45,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,68.44%,62.46%,37.54%,2.50,1.50,4,1,1,8,62.46%,37.54%,62.46%,62.46%,13035,6570,11865,60,,,,,13035,12585,12675,9840,13035,12585,12675,9840,185,859,1243,1490,185,521,929,1271,,,,,,,,,,,,,,,,,
871,7/14/17 13:50,13:50:00,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,68.44%,62.46%,37.54%,2.50,1.50,4,1,1,8,62.46%,37.54%,62.46%,62.46%,13050,6585,11880,75,,,,,13050,12600,12690,9855,13050,12600,12690,9855,185,859,1243,1490,185,521,929,1271,,,,,,,,,,,,,,,,,
872,7/14/17 13:50,13:50:15,0,0,0,0,0,0,0,1,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13065,6600,11895,0,,,,75,13065,12615,12705,9855,13065,12615,12705,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
873,7/14/17 13:50,13:50:30,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13080,6615,11910,0,,,,,13080,12630,12720,9855,13080,12630,12720,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
874,7/14/17 13:50,13:50:45,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13095,6630,11925,0,,,,,13095,12645,12735,9855,13095,12645,12735,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
875,7/14/17 13:51,13:51:00,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13110,6645,11940,0,,,,,13110,12660,12750,9855,13110,12660,12750,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
876,7/14/17 13:51,13:51:15,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13125,6660,11955,0,,,,,13125,12675,12765,9855,13125,12675,12765,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
877,7/14/17 13:51,13:51:30,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13140,6675,11970,0,,,,,13140,12690,12780,9855,13140,12690,12780,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
878,7/14/17 13:51,13:51:45,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13155,6690,11985,0,,,,,13155,12705,12795,9855,13155,12705,12795,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
879,7/14/17 13:52,13:52:00,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13170,6705,12000,0,,,,,13170,12720,12810,9855,13170,12720,12810,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
880,7/14/17 13:52,13:52:15,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13185,6720,12015,0,,,,,13185,12735,12825,9855,13185,12735,12825,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
881,7/14/17 13:52,13:52:30,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13200,6735,12030,0,,,,,13200,12750,12840,9855,13200,12750,12840,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
882,7/14/17 13:52,13:52:45,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13215,6750,12045,0,,,,,13215,12765,12855,9855,13215,12765,12855,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
883,7/14/17 13:53,13:53:00,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13230,6765,12060,0,,,,,13230,12780,12870,9855,13230,12780,12870,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
884,7/14/17 13:53,13:53:15,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13245,6780,12075,0,,,,,13245,12795,12885,9855,13245,12795,12885,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
885,7/14/17 13:53,13:53:30,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13260,6795,12090,0,,,,,13260,12810,12900,9855,13260,12810,12900,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
886,7/14/17 13:53,13:53:45,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13275,6810,12105,0,,,,,13275,12825,12915,9855,13275,12825,12915,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
887,7/14/17 13:54,13:54:00,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13290,6825,12120,0,,,,,13290,12840,12930,9855,13290,12840,12930,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
888,7/14/17 13:54,13:54:15,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13305,6840,12135,0,,,,,13305,12855,12945,9855,13305,12855,12945,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
889,7/14/17 13:54,13:54:30,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13320,6855,12150,0,,,,,13320,12870,12960,9855,13320,12870,12960,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
890,7/14/17 13:54,13:54:45,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13335,6870,12165,0,,,,,13335,12885,12975,9855,13335,12885,12975,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
891,7/14/17 13:55,13:55:00,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13350,6885,12180,0,,,,,13350,12900,12990,9855,13350,12900,12990,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
892,7/14/17 13:55,13:55:15,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13365,6900,12195,0,,,,,13365,12915,13005,9855,13365,12915,13005,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
893,7/14/17 13:55,13:55:30,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13380,6915,12210,0,,,,,13380,12930,13020,9855,13380,12930,13020,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
894,7/14/17 13:55,13:55:45,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13395,6930,12225,0,,,,,13395,12945,13035,9855,13395,12945,13035,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
895,7/14/17 13:56,13:56:00,0,0,0,0,0,0,0,0,2.61%,82.50%,96.31%,0.00%,45.35%,54.65%,1.81,2.19,3,1,0,8,60.47%,39.53%,0.00%,60.47%,13410,6945,12240,0,,,,,13410,12960,13050,9855,13410,12960,13050,9855,185,859,1243,1255,185,521,929,1255,,,,,,,,,,,,,,,,,
896,7/14/17 13:56,13:56:15,0,0,0,0,0,1,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,6960,12255,0,13410,,,,13410,12975,13065,9855,13410,12975,13065,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
897,7/14/17 13:56,13:56:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,6975,12270,0,,,,,13410,12990,13080,9855,13410,12990,13080,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
898,7/14/17 13:56,13:56:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,6990,12285,0,,,,,13410,13005,13095,9855,13410,13005,13095,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
899,7/14/17 13:57,13:57:00,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7005,12300,0,,,,,13410,13020,13110,9855,13410,13020,13110,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
900,7/14/17 13:57,13:57:15,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7020,12315,0,,,,,13410,13035,13125,9855,13410,13035,13125,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
901,7/14/17 13:57,13:57:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7035,12330,0,,,,,13410,13050,13140,9855,13410,13050,13140,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
902,7/14/17 13:57,13:57:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7050,12345,0,,,,,13410,13065,13155,9855,13410,13065,13155,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
903,7/14/17 13:58,13:58:00,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7065,12360,0,,,,,13410,13080,13170,9855,13410,13080,13170,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
904,7/14/17 13:58,13:58:15,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7080,12375,0,,,,,13410,13095,13185,9855,13410,13095,13185,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
905,7/14/17 13:58,13:58:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7095,12390,0,,,,,13410,13110,13200,9855,13410,13110,13200,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
906,7/14/17 13:58,13:58:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7110,12405,0,,,,,13410,13125,13215,9855,13410,13125,13215,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
907,7/14/17 13:59,13:59:00,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7125,12420,0,,,,,13410,13140,13230,9855,13410,13140,13230,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
908,7/14/17 13:59,13:59:15,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7140,12435,0,,,,,13410,13155,13245,9855,13410,13155,13245,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
909,7/14/17 13:59,13:59:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7155,12450,0,,,,,13410,13170,13260,9855,13410,13170,13260,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
910,7/14/17 13:59,13:59:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7170,12465,0,,,,,13410,13185,13275,9855,13410,13185,13275,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
911,7/14/17 14:00,14:00:00,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7185,12480,0,,,,,13410,13200,13290,9855,13410,13200,13290,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
912,7/14/17 14:00,14:00:15,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7200,12495,0,,,,,13410,13215,13305,9855,13410,13215,13305,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
913,7/14/17 14:00,14:00:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7215,12510,0,,,,,13410,13230,13320,9855,13410,13230,13320,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
914,7/14/17 14:00,14:00:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7230,12525,0,,,,,13410,13245,13335,9855,13410,13245,13335,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
915,7/14/17 14:01,14:01:00,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7245,12540,0,,,,,13410,13260,13350,9855,13410,13260,13350,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
916,7/14/17 14:01,14:01:15,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7260,12555,0,,,,,13410,13275,13365,9855,13410,13275,13365,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
917,7/14/17 14:01,14:01:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7275,12570,0,,,,,13410,13290,13380,9855,13410,13290,13380,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
918,7/14/17 14:01,14:01:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7290,12585,0,,,,,13410,13305,13395,9855,13410,13305,13395,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
919,7/14/17 14:02,14:02:00,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7305,12600,0,,,,,13410,13320,13410,9855,13410,13320,13410,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
920,7/14/17 14:02,14:02:15,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7320,12615,0,,,,,13410,13335,13425,9855,13410,13335,13425,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
921,7/14/17 14:02,14:02:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7335,12630,0,,,,,13410,13350,13440,9855,13410,13350,13440,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
922,7/14/17 14:02,14:02:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7350,12645,0,,,,,13410,13365,13455,9855,13410,13365,13455,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
923,7/14/17 14:03,14:03:00,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7365,12660,0,,,,,13410,13380,13470,9855,13410,13380,13470,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
924,7/14/17 14:03,14:03:15,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7380,12675,0,,,,,13410,13395,13485,9855,13410,13395,13485,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
925,7/14/17 14:03,14:03:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7395,12690,0,,,,,13410,13410,13500,9855,13410,13410,13500,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
926,7/14/17 14:03,14:03:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7410,12705,0,,,,,13410,13425,13515,9855,13410,13425,13515,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
927,7/14/17 14:04,14:04:00,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7425,12720,0,,,,,13410,13440,13530,9855,13410,13440,13530,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
928,7/14/17 14:04,14:04:15,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7440,12735,0,,,,,13410,13455,13545,9855,13410,13455,13545,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
929,7/14/17 14:04,14:04:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7455,12750,0,,,,,13410,13470,13560,9855,13410,13470,13560,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
930,7/14/17 14:04,14:04:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7470,12765,0,,,,,13410,13485,13575,9855,13410,13485,13575,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
931,7/14/17 14:05,14:05:00,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7485,12780,0,,,,,13410,13500,13590,9855,13410,13500,13590,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
932,7/14/17 14:05,14:05:15,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7500,12795,0,,,,,13410,13515,13605,9855,13410,13515,13605,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
933,7/14/17 14:05,14:05:30,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7515,12810,0,,,,,13410,13530,13620,9855,13410,13530,13620,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
934,7/14/17 14:05,14:05:45,0,0,0,0,0,0,0,0,0.00%,0.25%,96.31%,0.00%,24.14%,75.86%,0.97,3.03,2,1,0,8,48.28%,51.72%,0.00%,48.28%,0,7530,12825,0,,,,,13410,13545,13635,9855,13410,13545,13635,9855,185,530,1243,1255,185,530,929,1255,,,,,,,,,,,,,,,,,
