frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3,,,,,,,,,,,,,,,,,
310,7/14/17 11:29,11:29:45,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4635,4635,3960,3960,,,,,4635,4635,3960,3960,4635,4635,3960,3960,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
311,7/14/17 11:30,11:30:00,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4650,4650,3975,3975,,,,,4650,4650,3975,3975,4650,4650,3975,3975,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
312,7/14/17 11:30,11:30:15,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4665,4665,3990,3990,,,,,4665,4665,3990,3990,4665,4665,3990,3990,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
313,7/14/17 11:30,11:30:30,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4680,4680,4005,4005,,,,,4680,4680,4005,4005,4680,4680,4005,4005,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
314,7/14/17 11:30,11:30:45,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4695,4695,4020,4020,,,,,4695,4695,4020,4020,4695,4695,4020,4020,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
315,7/14/17 11:31,11:31:00,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4710,4710,4035,4035,,,,,4710,4710,4035,4035,4710,4710,4035,4035,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
316,7/14/17 11:31,11:31:15,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4725,4725,4050,4050,,,,,4725,4725,4050,4050,4725,4725,4050,4050,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
317,7/14/17 11:31,11:31:30,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4740,4740,4065,4065,,,,,4740,4740,4065,4065,4740,4740,4065,4065,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
318,7/14/17 11:31,11:31:45,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4755,4755,4080,4080,,,,,4755,4755,4080,4080,4755,4755,4080,4080,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
319,7/14/17 11:32,11:32:00,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4770,4770,4095,4095,,,,,4770,4770,4095,4095,4770,4770,4095,4095,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
320,7/14/17 11:32,11:32:15,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4785,4785,4110,4110,,,,,4785,4785,4110,4110,4785,4785,4110,4110,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
321,7/14/17 11:32,11:32:30,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.54%,48.74%,51.26%,1.95,2.05,4,1,1,4,48.74%,51.26%,48.74%,48.74%,4800,4800,4125,4125,,,,,4800,4800,4125,4125,4800,4800,4125,4125,240,962,1353,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
322,7/14/17 11:32,11:32:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.54%,48.59%,51.41%,1.94,2.06,4,1,1,4,48.59%,51.41%,48.59%,48.59%,4815,4815,4140,4140,,,,,4815,4815,4140,4140,4815,4815,4140,4140,240,962,1353,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
323,7/14/17 11:33,11:33:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.54%,48.59%,51.41%,1.94,2.06,4,1,1,4,48.59%,51.41%,48.59%,48.59%,4830,4830,4155,4155,,,,,4830,4830,4155,4155,4830,4830,4155,4155,240,962,1353,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
324,7/14/17 11:33,11:33:15,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.92%,48.84%,51.16%,1.95,2.05,4,1,1,4,48.84%,51.16%,48.84%,48.84%,4845,4845,4170,4170,,,,,4845,4845,4170,4170,4845,4845,4170,4170,240,962,1354,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
325,7/14/17 11:33,11:33:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,4860,4860,4185,4185,,,,,4860,4860,4185,4185,4860,4860,4185,4185,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
326,7/14/17 11:33,11:33:45,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.92%,48.84%,51.16%,1.95,2.05,4,1,1,4,48.84%,51.16%,48.84%,48.84%,4875,4875,4200,4200,,,,,4875,4875,4200,4200,4875,4875,4200,4200,240,962,1354,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
327,7/14/17 11:34,11:34:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,4890,4890,4215,4215,,,,,4890,4890,4215,4215,4890,4890,4215,4215,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
328,7/14/17 11:34,11:34:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.54%,48.59%,51.41%,1.94,2.06,4,1,1,4,48.59%,51.41%,48.59%,48.59%,4905,4905,4230,4230,,,,,4905,4905,4230,4230,4905,4905,4230,4230,240,962,1353,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
329,7/14/17 11:34,11:34:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,4920,4920,4245,4245,,,,,4920,4920,4245,4245,4920,4920,4245,4245,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
330,7/14/17 11:34,11:34:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,4935,4935,4260,4260,,,,,4935,4935,4260,4260,4935,4935,4260,4260,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
331,7/14/17 11:35,11:35:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,4950,4950,4275,4275,,,,,4950,4950,4275,4275,4950,4950,4275,4275,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
332,7/14/17 11:35,11:35:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,4965,4965,4290,4290,,,,,4965,4965,4290,4290,4965,4965,4290,4290,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
333,7/14/17 11:35,11:35:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,4980,4980,4305,4305,,,,,4980,4980,4305,4305,4980,4980,4305,4305,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
334,7/14/17 11:35,11:35:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,4995,4995,4320,4320,,,,,4995,4995,4320,4320,4995,4995,4320,4320,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
335,7/14/17 11:36,11:36:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5010,5010,4335,4335,,,,,5010,5010,4335,4335,5010,5010,4335,4335,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
336,7/14/17 11:36,11:36:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5025,5025,4350,4350,,,,,5025,5025,4350,4350,5025,5025,4350,4350,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
337,7/14/17 11:36,11:36:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5040,5040,4365,4365,,,,,5040,5040,4365,4365,5040,5040,4365,4365,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
338,7/14/17 11:36,11:36:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5055,5055,4380,4380,,,,,5055,5055,4380,4380,5055,5055,4380,4380,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
339,7/14/17 11:37,11:37:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5070,5070,4395,4395,,,,,5070,5070,4395,4395,5070,5070,4395,4395,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
340,7/14/17 11:37,11:37:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5085,5085,4410,4410,,,,,5085,5085,4410,4410,5085,5085,4410,4410,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
341,7/14/17 11:37,11:37:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5100,5100,4425,4425,,,,,5100,5100,4425,4425,5100,5100,4425,4425,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
342,7/14/17 11:37,11:37:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5115,5115,4440,4440,,,,,5115,5115,4440,4440,5115,5115,4440,4440,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
343,7/14/17 11:38,11:38:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5130,5130,4455,4455,,,,,5130,5130,4455,4455,5130,5130,4455,4455,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
344,7/14/17 11:38,11:38:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5145,5145,4470,4470,,,,,5145,5145,4470,4470,5145,5145,4470,4470,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
345,7/14/17 11:38,11:38:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5160,5160,4485,4485,,,,,5160,5160,4485,4485,5160,5160,4485,4485,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
346,7/14/17 11:38,11:38:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5175,5175,4500,4500,,,,,5175,5175,4500,4500,5175,5175,4500,4500,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
347,7/14/17 11:39,11:39:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5190,5190,4515,4515,,,,,5190,5190,4515,4515,5190,5190,4515,4515,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
348,7/14/17 11:39,11:39:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5205,5205,4530,4530,,,,,5205,5205,4530,4530,5205,5205,4530,4530,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
349,7/14/17 11:39,11:39:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5220,5220,4545,4545,,,,,5220,5220,4545,4545,5220,5220,4545,4545,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
350,7/14/17 11:39,11:39:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5235,5235,4560,4560,,,,,5235,5235,4560,4560,5235,5235,4560,4560,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
351,7/14/17 11:40,11:40:00,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.92%,48.84%,51.16%,1.95,2.05,4,1,1,4,48.84%,51.16%,48.84%,48.84%,5250,5250,4575,4575,,,,,5250,5250,4575,4575,5250,5250,4575,4575,240,962,1354,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
352,7/14/17 11:40,11:40:15,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.92%,48.84%,51.16%,1.95,2.05,4,1,1,4,48.84%,51.16%,48.84%,48.84%,5265,5265,4590,4590,,,,,5265,5265,4590,4590,5265,5265,4590,4590,240,962,1354,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
353,7/14/17 11:40,11:40:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5280,5280,4605,4605,,,,,5280,5280,4605,4605,5280,5280,4605,4605,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
354,7/14/17 11:40,11:40:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5295,5295,4620,4620,,,,,5295,5295,4620,4620,5295,5295,4620,4620,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
355,7/14/17 11:41,11:41:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5310,5310,4635,4635,,,,,5310,5310,4635,4635,5310,5310,4635,4635,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
356,7/14/17 11:41,11:41:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5325,5325,4650,4650,,,,,5325,5325,4650,4650,5325,5325,4650,4650,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
357,7/14/17 11:41,11:41:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5340,5340,4665,4665,,,,,5340,5340,4665,4665,5340,5340,4665,4665,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
358,7/14/17 11:41,11:41:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5355,5355,4680,4680,,,,,5355,5355,4680,4680,5355,5355,4680,4680,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
359,7/14/17 11:42,11:42:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5370,5370,4695,4695,,,,,5370,5370,4695,4695,5370,5370,4695,4695,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
360,7/14/17 11:42,11:42:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5385,5385,4710,4710,,,,,5385,5385,4710,4710,5385,5385,4710,4710,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
361,7/14/17 11:42,11:42:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5400,5400,4725,4725,,,,,5400,5400,4725,4725,5400,5400,4725,4725,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
362,7/14/17 11:42,11:42:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5415,5415,4740,4740,,,,,5415,5415,4740,4740,5415,5415,4740,4740,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
363,7/14/17 11:43,11:43:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5430,5430,4755,4755,,,,,5430,5430,4755,4755,5430,5430,4755,4755,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
364,7/14/17 11:43,11:43:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5445,5445,4770,4770,,,,,5445,5445,4770,4770,5445,5445,4770,4770,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
365,7/14/17 11:43,11:43:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5460,5460,4785,4785,,,,,5460,5460,4785,4785,5460,5460,4785,4785,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
366,7/14/17 11:43,11:43:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5475,5475,4800,4800,,,,,5475,5475,4800,4800,5475,5475,4800,4800,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
367,7/14/17 11:44,11:44:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5490,5490,4815,4815,,,,,5490,5490,4815,4815,5490,5490,4815,4815,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
368,7/14/17 11:44,11:44:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5505,5505,4830,4830,,,,,5505,5505,4830,4830,5505,5505,4830,4830,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
369,7/14/17 11:44,11:44:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5520,5520,4845,4845,,,,,5520,5520,4845,4845,5520,5520,4845,4845,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
370,7/14/17 11:44,11:44:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5535,5535,4860,4860,,,,,5535,5535,4860,4860,5535,5535,4860,4860,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
371,7/14/17 11:45,11:45:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5550,5550,4875,4875,,,,,5550,5550,4875,4875,5550,5550,4875,4875,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
372,7/14/17 11:45,11:45:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5565,5565,4890,4890,,,,,5565,5565,4890,4890,5565,5565,4890,4890,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
373,7/14/17 11:45,11:45:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5580,5580,4905,4905,,,,,5580,5580,4905,4905,5580,5580,4905,4905,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
374,7/14/17 11:45,11:45:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5595,5595,4920,4920,,,,,5595,5595,4920,4920,5595,5595,4920,4920,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
375,7/14/17 11:46,11:46:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5610,5610,4935,4935,,,,,5610,5610,4935,4935,5610,5610,4935,4935,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
376,7/14/17 11:46,11:46:15,0,0,0,0,0,0,0,0,3.42%,95.00%,80.00%,16.92%,48.84%,51.16%,1.95,2.05,4,1,1,4,48.84%,51.16%,48.84%,48.84%,5625,5625,4950,4950,,,,,5625,5625,4950,4950,5625,5625,4950,4950,240,962,1354,1310,240,607,1046,1310,,,,,,,,,,,,,,,,,
377,7/14/17 11:46,11:46:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5640,5640,4965,4965,,,,,5640,5640,4965,4965,5640,5640,4965,4965,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
378,7/14/17 11:46,11:46:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5655,5655,4980,4980,,,,,5655,5655,4980,4980,5655,5655,4980,4980,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
379,7/14/17 11:47,11:47:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5670,5670,4995,4995,,,,,5670,5670,4995,4995,5670,5670,4995,4995,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
380,7/14/17 11:47,11:47:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5685,5685,5010,5010,,,,,5685,5685,5010,5010,5685,5685,5010,5010,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
381,7/14/17 11:47,11:47:30,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5700,5700,5025,5025,,,,,5700,5700,5025,5025,5700,5700,5025,5025,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
382,7/14/17 11:47,11:47:45,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5715,5715,5040,5040,,,,,5715,5715,5040,5040,5715,5715,5040,5040,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
383,7/14/17 11:48,11:48:00,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5730,5730,5055,5055,,,,,5730,5730,5055,5055,5730,5730,5055,5055,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
384,7/14/17 11:48,11:48:15,0,0,0,0,0,0,0,0,3.42%,95.00%,79.39%,16.92%,48.68%,51.32%,1.95,2.05,4,1,1,4,48.68%,51.32%,48.68%,48.68%,5745,5745,5070,5070,,,,,5745,5745,5070,5070,5745,5745,5070,5070,240,962,1354,1310,240,607,1048,1310,,,,,,,,,,,,,,,,,
